mad0,262193,0,2017-12-08 19:31:20.626110,1.6300,0.0000,22.1894,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:20.706110,0.0108,2.7629,22.1611,,0.6077,56.0153,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:20.866115,1.6300,0.0000,21.4848,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:21.626283,1.6289,0.0000,19.9987,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:21.756286,1.6300,0.0000,22.1894,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:21.867445,0.0108,2.7625,22.1611,,0.6261,57.7126,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:21.987280,1.6300,0.0000,21.4848,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:22.747353,1.6289,0.0000,20.0052,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:22.839885,1.6300,0.0000,22.1894,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:22.994553,0.0108,2.7629,22.1546,,0.6630,61.1075,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:23.114583,1.6300,0.0000,21.4723,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:23.845913,1.6289,0.0000,20.0052,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:23.941426,1.6300,0.0000,22.1894,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:24.124105,0.0108,2.7626,22.1611,,0.6998,64.5023,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:24.214268,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:24.934123,1.6289,0.0000,20.0052,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:25.314196,1.6300,0.0000,22.1894,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:25.434281,0.0108,2.7626,22.1546,,0.7366,67.8970,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:25.554200,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:26.062566,1.6289,0.0000,20.0117,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:26.443986,1.6300,0.0000,22.1894,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:26.560847,0.0108,2.7626,22.1546,,0.7734,71.2917,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:26.680839,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:27.184540,1.6289,0.0000,20.0117,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:27.554054,1.6300,0.0000,22.1826,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:27.684110,0.0108,2.7628,22.1546,,0.8103,74.6864,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:27.774040,1.6300,0.0000,21.4723,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:28.294369,1.6289,0.0000,20.0052,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:28.674452,1.6300,0.0000,22.1894,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:28.804298,0.0108,2.7625,22.1481,,0.8471,78.0809,CHARGEREST,,,,,,,
