cell3,262193,3,2017-12-08 18:34:39.554365,1.6344,0.0000,17.9790,,0.0000,0.0000,PRECHARGE,,,,,,,
cell3,262193,3,2017-12-08 18:34:46.019114,,,,,,,,PRECHARGE,0.0000,0.0000,0.0000,0.0000,0.0000,1.6344,6.634907
cell0,262193,0,2017-12-08 18:34:42.619046,1.6346,0.0000,20.2862,,0.0000,0.0000,CHARGEREST,,,,,,,
cell1,262193,1,2017-12-08 18:34:44.750150,0.0128,2.7604,19.9218,,0.2166,16.9586,CHARGEREST,,,,,,,
cell2,262193,2,2017-12-08 18:34:46.907976,1.6344,0.0000,19.1917,,0.0000,0.0000,CHARGEREST,,,,,,,
cell3,262193,3,2017-12-08 18:34:49.065050,1.6344,0.0000,17.9925,,0.0000,0.0000,CHARGEREST,,,,,,,
cell0,262193,0,2017-12-08 18:34:49.185088,1.6348,0.0000,20.2862,,0.0000,0.0000,CHARGEREST,,,,,,,
cell1,262193,1,2017-12-08 18:34:49.305199,0.0128,2.7603,19.9354,,0.2599,20.3503,CHARGEREST,,,,,,,
cell2,262193,2,2017-12-08 18:34:49.425210,1.6344,0.0000,19.1917,,0.0000,0.0000,CHARGEREST,,,,,,,
cell3,262193,3,2017-12-08 18:34:50.194762,1.6344,0.0000,17.9925,,0.0000,0.0000,CHARGEREST,,,,,,,
cell0,262193,0,2017-12-08 18:34:50.314760,1.6348,0.0000,20.2862,,0.0000,0.0000,CHARGEREST,,,,,,,
cell1,262193,1,2017-12-08 18:34:50.434763,0.0128,2.7603,19.9354,,0.3032,23.7420,CHARGEREST,,,,,,,
cell2,262193,2,2017-12-08 18:34:50.554756,1.6344,0.0000,19.2048,,0.0000,0.0000,CHARGEREST,,,,,,,
cell3,262193,3,2017-12-08 18:34:51.317645,1.6344,0.0000,17.9992,,0.0000,0.0000,CHARGEREST,,,,,,,
cell0,262193,0,2017-12-08 18:34:51.437642,1.6346,0.0000,20.2933,,0.0000,0.0000,CHARGEREST,,,,,,,
cell1,262193,1,2017-12-08 18:34:51.557487,0.0128,2.7603,19.9422,,0.3465,27.1338,CHARGEREST,,,,,,,
cell2,262193,2,2017-12-08 18:34:51.667645,1.6344,0.0000,19.2048,,0.0000,0.0000,CHARGEREST,,,,,,,
